path,participant_id,sequence_id,sign,label
train_landmark_files/26734/3083648222.parquet,26734,3083648222,water,234
train_landmark_files/61333/421462748.parquet,61333,421462748,cereal,39
train_landmark_files/28656/2331085682.parquet,28656,2331085682,pig,171
train_landmark_files/18796/4058552688.parquet,18796,4058552688,for,88
train_landmark_files/53618/1221445527.parquet,53618,1221445527,carrot,37
train_landmark_files/4718/3239548308.parquet,4718,3239548308,hesheit,115
train_landmark_files/62590/3031305142.parquet,62590,3031305142,garbage,91
train_landmark_files/32319/2416144440.parquet,32319,2416144440,ride,187
train_landmark_files/53618/1316684744.parquet,53618,1316684744,yes,244
train_landmark_files/25571/2556894766.parquet,25571,2556894766,fish,84
train_landmark_files/53618/3732803985.parquet,53618,3732803985,wake,233
train_landmark_files/16069/341110486.parquet,16069,341110486,morning,147
train_landmark_files/34503/1036379240.parquet,34503,1036379240,look,136
train_landmark_files/32319/2696520022.parquet,32319,2696520022,cute,54
train_landmark_files/30680/1255181941.parquet,30680,1255181941,brother,30
train_landmark_files/49445/3810338256.parquet,49445,3810338256,bird,23
train_landmark_files/22343/3445585727.parquet,22343,3445585727,underwear,229
train_landmark_files/53618/2456447546.parquet,53618,2456447546,taste,213
train_landmark_files/55372/3580125552.parquet,55372,3580125552,mom,145
train_landmark_files/37055/3245891203.parquet,37055,3245891203,high,117
train_landmark_files/16069/3840083299.parquet,16069,3840083299,down,61
train_landmark_files/16069/493965484.parquet,16069,493965484,where,237
train_landmark_files/37779/3795081974.parquet,37779,3795081974,ear,68
train_landmark_files/37779/943584361.parquet,37779,943584361,car,36
train_landmark_files/37779/4205191023.parquet,37779,4205191023,no,153
train_landmark_files/27610/966066831.parquet,27610,966066831,wolf,242
train_landmark_files/16069/2243241542.parquet,16069,2243241542,table,211
train_landmark_files/28656/1956426012.parquet,28656,1956426012,up,230
train_landmark_files/26734/1441966931.parquet,26734,1441966931,dry,65
train_landmark_files/49445/2358999314.parquet,49445,2358999314,smile,201
train_landmark_files/61333/1675192003.parquet,61333,1675192003,noisy,154
train_landmark_files/32319/397341168.parquet,32319,397341168,say,191
train_landmark_files/37779/2222445305.parquet,37779,2222445305,pizza,172
train_landmark_files/53618/791884804.parquet,53618,791884804,minemy,143
train_landmark_files/2044/225427078.parquet,2044,225427078,haveto,109
train_landmark_files/32319/2407057789.parquet,32319,2407057789,yucky,247
train_landmark_files/4718/425111345.parquet,4718,425111345,hesheit,115
train_landmark_files/29302/2110852245.parquet,29302,2110852245,cat,38
train_landmark_files/30680/4164248346.parquet,30680,4164248346,head,110
train_landmark_files/37779/3816136522.parquet,37779,3816136522,up,230
train_landmark_files/28656/2788569578.parquet,28656,2788569578,kiss,128
train_landmark_files/25571/2923997043.parquet,25571,2923997043,duck,67
train_landmark_files/26734/1306181785.parquet,26734,1306181785,weus,236
train_landmark_files/55372/303682554.parquet,55372,303682554,up,230
train_landmark_files/26734/2531807600.parquet,26734,2531807600,if,123
train_landmark_files/18796/3069653098.parquet,18796,3069653098,weus,236
train_landmark_files/53618/1580373742.parquet,53618,1580373742,drawer,62
train_landmark_files/18796/1257072718.parquet,18796,1257072718,sleepy,200
train_landmark_files/49445/576374822.parquet,49445,576374822,look,136
train_landmark_files/25571/3873680023.parquet,25571,3873680023,stay,205
train_landmark_files/29302/3278998241.parquet,29302,3278998241,many,141
train_landmark_files/34503/308744606.parquet,34503,308744606,kiss,128
train_landmark_files/18796/2024662702.parquet,18796,2024662702,police,174
train_landmark_files/18796/2579125225.parquet,18796,2579125225,aunt,10
train_landmark_files/22343/1641115090.parquet,22343,1641115090,hear,111
train_landmark_files/61333/3983418798.parquet,61333,3983418798,talk,212
train_landmark_files/30680/44126480.parquet,30680,44126480,store,207
train_landmark_files/28656/4117443528.parquet,28656,4117443528,first,83
train_landmark_files/18796/2548691640.parquet,18796,2548691640,wake,233
train_landmark_files/37055/3481658785.parquet,37055,3481658785,grandpa,100
train_landmark_files/49445/2526838166.parquet,49445,2526838166,tongue,222
train_landmark_files/2044/3253215408.parquet,2044,3253215408,quiet,181
train_landmark_files/4718/2145909952.parquet,4718,2145909952,dog,58
train_landmark_files/62590/2428546735.parquet,62590,2428546735,hot,120
train_landmark_files/37779/425845033.parquet,37779,425845033,why,240
train_landmark_files/16069/3578503789.parquet,16069,3578503789,beside,21
train_landmark_files/30680/1034278983.parquet,30680,1034278983,why,240
train_landmark_files/55372/2003786301.parquet,55372,2003786301,elephant,69
train_landmark_files/49445/3463634097.parquet,49445,3463634097,grandma,99
train_landmark_files/16069/166861487.parquet,16069,166861487,yes,244
train_landmark_files/16069/1264441634.parquet,16069,1264441634,shirt,195
train_landmark_files/29302/2444082454.parquet,29302,2444082454,yellow,243
train_landmark_files/16069/1468435402.parquet,16069,1468435402,every,71
train_landmark_files/30680/2004309691.parquet,30680,2004309691,thirsty,218
train_landmark_files/36257/3322662417.parquet,36257,3322662417,dog,58
train_landmark_files/61333/1902358689.parquet,61333,1902358689,yes,244
train_landmark_files/55372/3528600684.parquet,55372,3528600684,white,238
train_landmark_files/55372/1619480879.parquet,55372,1619480879,bath,15
train_landmark_files/37779/2142188651.parquet,37779,2142188651,mouse,148
train_landmark_files/16069/1040555625.parquet,16069,1040555625,TV,0
train_landmark_files/49445/855830130.parquet,49445,855830130,say,191
train_landmark_files/36257/3386911758.parquet,36257,3386911758,all,3
train_landmark_files/25571/2310831933.parquet,25571,2310831933,flower,86
train_landmark_files/26734/4187694201.parquet,26734,4187694201,hungry,121
train_landmark_files/26734/2378810401.parquet,26734,2378810401,food,87
train_landmark_files/25571/3472501233.parquet,25571,3472501233,bug,32
train_landmark_files/26734/2772866255.parquet,26734,2772866255,say,191
train_landmark_files/29302/430634398.parquet,29302,430634398,bath,15
train_landmark_files/49445/2789134795.parquet,49445,2789134795,fast,76
train_landmark_files/55372/345468214.parquet,55372,345468214,car,36
train_landmark_files/49445/3696996710.parquet,49445,3696996710,bug,32
train_landmark_files/37779/1207167743.parquet,37779,1207167743,tongue,222
train_landmark_files/2044/3023448514.parquet,2044,3023448514,lips,134
train_landmark_files/37055/2578442115.parquet,37055,2578442115,yellow,243
train_landmark_files/62590/1471353802.parquet,62590,1471353802,make,139
train_landmark_files/16069/3893196275.parquet,16069,3893196275,empty,70
train_landmark_files/18796/184349253.parquet,18796,184349253,cowboy,51
train_landmark_files/32319/1019705591.parquet,32319,1019705591,yes,244
train_landmark_files/30680/1768804.parquet,30680,1768804,apple,8
train_landmark_files/18796/1566616898.parquet,18796,1566616898,empty,70
train_landmark_files/30680/963738326.parquet,30680,963738326,car,36
train_landmark_files/36257/1283865779.parquet,36257,1283865779,store,207
train_landmark_files/61333/2621839652.parquet,61333,2621839652,potty,176
train_landmark_files/61333/569668027.parquet,61333,569668027,yes,244
train_landmark_files/26734/2989377942.parquet,26734,2989377942,fine,79
train_landmark_files/26734/474100909.parquet,26734,474100909,girl,94
train_landmark_files/29302/1122887273.parquet,29302,1122887273,shhh,194
train_landmark_files/32319/219834042.parquet,32319,219834042,cheek,41
train_landmark_files/61333/1786112427.parquet,61333,1786112427,hen,114
train_landmark_files/34503/1390990863.parquet,34503,1390990863,smile,201
train_landmark_files/36257/1996470505.parquet,36257,1996470505,yucky,247
train_landmark_files/37055/308825193.parquet,37055,308825193,fall,74
train_landmark_files/4718/2086099865.parquet,4718,2086099865,underwear,229
train_landmark_files/37055/3692342660.parquet,37055,3692342660,hot,120
train_landmark_files/4718/2417370291.parquet,4718,2417370291,on,160
train_landmark_files/62590/95220205.parquet,62590,95220205,backyard,12
train_landmark_files/27610/1949474959.parquet,27610,1949474959,that,215
train_landmark_files/22343/1743839424.parquet,22343,1743839424,every,71
train_landmark_files/61333/660629222.parquet,61333,660629222,cereal,39
train_landmark_files/16069/616934935.parquet,16069,616934935,tooth,223
train_landmark_files/26734/2043897607.parquet,26734,2043897607,underwear,229
train_landmark_files/49445/940392805.parquet,49445,940392805,happy,105
train_landmark_files/53618/3219720238.parquet,53618,3219720238,sick,198
train_landmark_files/53618/4044018766.parquet,53618,4044018766,fast,76
train_landmark_files/53618/2084170905.parquet,53618,2084170905,cut,53
train_landmark_files/53618/340354739.parquet,53618,340354739,go,97
train_landmark_files/22343/299226674.parquet,22343,299226674,toothbrush,224
train_landmark_files/18796/1714566129.parquet,18796,1714566129,not,156
train_landmark_files/37779/1754162399.parquet,37779,1754162399,frenchfries,89
train_landmark_files/29302/3587568832.parquet,29302,3587568832,wake,233
train_landmark_files/2044/1519688340.parquet,2044,1519688340,cheek,41
train_landmark_files/37055/373883604.parquet,37055,373883604,noisy,154
train_landmark_files/62590/1094890386.parquet,62590,1094890386,jeans,126
train_landmark_files/30680/158402967.parquet,30680,158402967,farm,75
train_landmark_files/27610/3973323270.parquet,27610,3973323270,cat,38
train_landmark_files/25571/3903027472.parquet,25571,3903027472,outside,163
train_landmark_files/49445/3758469193.parquet,49445,3758469193,book,28
train_landmark_files/18796/1244681985.parquet,18796,1244681985,duck,67
train_landmark_files/25571/2267765798.parquet,25571,2267765798,kiss,128
train_landmark_files/16069/228882723.parquet,16069,228882723,awake,11
train_landmark_files/49445/3124095973.parquet,49445,3124095973,radio,182
train_landmark_files/18796/3383160350.parquet,18796,3383160350,uncle,228
train_landmark_files/2044/2656441322.parquet,2044,2656441322,weus,236
train_landmark_files/49445/1453367117.parquet,49445,1453367117,finish,81
train_landmark_files/26734/3952636436.parquet,26734,3952636436,outside,163
train_landmark_files/18796/1512032196.parquet,18796,1512032196,lamp,130
train_landmark_files/49445/4220542193.parquet,49445,4220542193,sad,189
train_landmark_files/37055/1884789285.parquet,37055,1884789285,pretend,177
train_landmark_files/26734/383376826.parquet,26734,383376826,nuts,158
train_landmark_files/26734/3070196829.parquet,26734,3070196829,into,124
train_landmark_files/34503/3609007754.parquet,34503,3609007754,talk,212
train_landmark_files/22343/4064396951.parquet,22343,4064396951,doll,59
train_landmark_files/49445/2570096956.parquet,49445,2570096956,bye,33
train_landmark_files/26734/696805944.parquet,26734,696805944,finger,80
train_landmark_files/61333/1956728163.parquet,61333,1956728163,doll,59
train_landmark_files/22343/2873890136.parquet,22343,2873890136,nuts,158
train_landmark_files/25571/3163583461.parquet,25571,3163583461,another,6
train_landmark_files/4718/2030907966.parquet,4718,2030907966,garbage,91
train_landmark_files/28656/2058973174.parquet,28656,2058973174,pajamas,166
train_landmark_files/55372/579501335.parquet,55372,579501335,zipper,249
train_landmark_files/4718/1038582543.parquet,4718,1038582543,hungry,121
train_landmark_files/22343/1632925848.parquet,22343,1632925848,hen,114
train_landmark_files/34503/3469343276.parquet,34503,3469343276,snack,202
train_landmark_files/22343/971224789.parquet,22343,971224789,rain,183
train_landmark_files/34503/3236350432.parquet,34503,3236350432,first,83
train_landmark_files/27610/3983663303.parquet,27610,3983663303,mouse,148
train_landmark_files/25571/2838713357.parquet,25571,2838713357,drawer,62
train_landmark_files/53618/3128608930.parquet,53618,3128608930,black,24
train_landmark_files/49445/2618007110.parquet,49445,2618007110,underwear,229
train_landmark_files/62590/2173500274.parquet,62590,2173500274,listen,135
train_landmark_files/55372/4249485458.parquet,55372,4249485458,bath,15
train_landmark_files/34503/2209919300.parquet,34503,2209919300,car,36
train_landmark_files/34503/348813446.parquet,34503,348813446,eye,72
train_landmark_files/53618/2955432189.parquet,53618,2955432189,give,95
train_landmark_files/61333/4076704139.parquet,61333,4076704139,say,191
train_landmark_files/4718/3802802668.parquet,4718,3802802668,pretty,178
train_landmark_files/37779/1828689388.parquet,37779,1828689388,bedroom,18
train_landmark_files/26734/3951188231.parquet,26734,3951188231,bee,19
train_landmark_files/53618/1618341081.parquet,53618,1618341081,blow,25
train_landmark_files/26734/3681099805.parquet,26734,3681099805,later,131
train_landmark_files/32319/1445573151.parquet,32319,1445573151,frog,90
train_landmark_files/22343/3637550635.parquet,22343,3637550635,go,97
train_landmark_files/22343/3296832841.parquet,22343,3296832841,thankyou,214
train_landmark_files/18796/2970636850.parquet,18796,2970636850,hate,107
train_landmark_files/36257/3907793453.parquet,36257,3907793453,read,184
train_landmark_files/25571/1176305262.parquet,25571,1176305262,pretty,178
train_landmark_files/27610/959670488.parquet,27610,959670488,go,97
train_landmark_files/27610/190896289.parquet,27610,190896289,toy,226
train_landmark_files/61333/2082668985.parquet,61333,2082668985,scissors,192
train_landmark_files/28656/1594691013.parquet,28656,1594691013,dad,55
train_landmark_files/18796/4221637166.parquet,18796,4221637166,minemy,143
train_landmark_files/27610/509918275.parquet,27610,509918275,hot,120
train_landmark_files/30680/1217980687.parquet,30680,1217980687,eye,72
train_landmark_files/22343/325583156.parquet,22343,325583156,red,185
train_landmark_files/53618/2689093081.parquet,53618,2689093081,blow,25
train_landmark_files/18796/1958832446.parquet,18796,1958832446,not,156
train_landmark_files/37779/1253183555.parquet,37779,1253183555,giraffe,93
train_landmark_files/27610/2645188863.parquet,27610,2645188863,smile,201
train_landmark_files/28656/1714830960.parquet,28656,1714830960,pig,171
train_landmark_files/34503/2413506534.parquet,34503,2413506534,snow,203
train_landmark_files/25571/2678660551.parquet,25571,2678660551,sick,198
train_landmark_files/29302/1569038897.parquet,29302,1569038897,cheek,41
train_landmark_files/55372/1411994496.parquet,55372,1411994496,pretty,178
train_landmark_files/37055/1304938739.parquet,37055,1304938739,there,216
train_landmark_files/30680/3558750254.parquet,30680,3558750254,go,97
train_landmark_files/37779/1626068594.parquet,37779,1626068594,no,153
train_landmark_files/37779/2898884389.parquet,37779,2898884389,cry,52
train_landmark_files/34503/430502374.parquet,34503,430502374,say,191
train_landmark_files/28656/586721653.parquet,28656,586721653,brother,30
train_landmark_files/25571/1224595523.parquet,25571,1224595523,yellow,243
train_landmark_files/4718/2058662849.parquet,4718,2058662849,food,87
train_landmark_files/49445/2113974010.parquet,49445,2113974010,pen,167
train_landmark_files/27610/939533281.parquet,27610,939533281,bad,13
train_landmark_files/22343/3258252152.parquet,22343,3258252152,kitty,129
train_landmark_files/16069/4067869762.parquet,16069,4067869762,pool,175
train_landmark_files/53618/4163177939.parquet,53618,4163177939,animal,5
train_landmark_files/28656/2970808869.parquet,28656,2970808869,drawer,62
train_landmark_files/26734/1461975412.parquet,26734,1461975412,balloon,14
train_landmark_files/30680/415604814.parquet,30680,415604814,yes,244
train_landmark_files/37055/2652200141.parquet,37055,2652200141,wake,233
train_landmark_files/26734/1791419264.parquet,26734,1791419264,underwear,229
train_landmark_files/61333/2556279568.parquet,61333,2556279568,stay,205
train_landmark_files/27610/1196236622.parquet,27610,1196236622,no,153
train_landmark_files/4718/4076754334.parquet,4718,4076754334,child,42
train_landmark_files/32319/2204789585.parquet,32319,2204789585,toothbrush,224
train_landmark_files/25571/4029407921.parquet,25571,4029407921,gum,103
train_landmark_files/37055/983480472.parquet,37055,983480472,later,131
train_landmark_files/61333/1929226807.parquet,61333,1929226807,grass,101
train_landmark_files/4718/596901488.parquet,4718,596901488,nuts,158
train_landmark_files/27610/2253677048.parquet,27610,2253677048,clown,49
train_landmark_files/29302/2654684321.parquet,29302,2654684321,sick,198
train_landmark_files/30680/359414979.parquet,30680,359414979,glasswindow,96
train_landmark_files/25571/477631829.parquet,25571,477631829,jump,127
train_landmark_files/61333/1087246627.parquet,61333,1087246627,wake,233
train_landmark_files/22343/2126901669.parquet,22343,2126901669,chocolate,44
train_landmark_files/34503/1185912204.parquet,34503,1185912204,callonphone,34
train_landmark_files/32319/2436333930.parquet,32319,2436333930,many,141
train_landmark_files/28656/495235113.parquet,28656,495235113,brother,30
train_landmark_files/28656/3274878139.parquet,28656,3274878139,black,24
train_landmark_files/53618/3230405496.parquet,53618,3230405496,eye,72
train_landmark_files/61333/1803569326.parquet,61333,1803569326,dirty,57
train_landmark_files/62590/1227411354.parquet,62590,1227411354,milk,142
train_landmark_files/29302/2819701903.parquet,29302,2819701903,jacket,125
train_landmark_files/53618/1030910923.parquet,53618,1030910923,who,239
train_landmark_files/25571/3880439793.parquet,25571,3880439793,lips,134
train_landmark_files/22343/1735859703.parquet,22343,1735859703,penny,169
train_landmark_files/55372/1061847518.parquet,55372,1061847518,if,123
train_landmark_files/34503/3084063396.parquet,34503,3084063396,ear,68
train_landmark_files/2044/3081814175.parquet,2044,3081814175,toy,226
train_landmark_files/61333/929192516.parquet,61333,929192516,go,97
train_landmark_files/25571/1862896217.parquet,25571,1862896217,not,156
train_landmark_files/28656/3060021654.parquet,28656,3060021654,pen,167
train_landmark_files/62590/2407360431.parquet,62590,2407360431,cow,50
train_landmark_files/27610/3327333836.parquet,27610,3327333836,cowboy,51
train_landmark_files/61333/3469521449.parquet,61333,3469521449,white,238
train_landmark_files/26734/1356359070.parquet,26734,1356359070,yes,244
train_landmark_files/22343/30963480.parquet,22343,30963480,shoe,196
train_landmark_files/22343/1806095537.parquet,22343,1806095537,tree,227
train_landmark_files/22343/362897459.parquet,22343,362897459,pool,175
train_landmark_files/25571/2089211563.parquet,25571,2089211563,blow,25
train_landmark_files/55372/1820892894.parquet,55372,1820892894,story,208
train_landmark_files/30680/3775295943.parquet,30680,3775295943,night,152
train_landmark_files/29302/1601103476.parquet,29302,1601103476,grass,101
train_landmark_files/37055/3416750672.parquet,37055,3416750672,dad,55
train_landmark_files/49445/2200732807.parquet,49445,2200732807,later,131
train_landmark_files/22343/538794533.parquet,22343,538794533,cry,52
train_landmark_files/49445/2667245988.parquet,49445,2667245988,fireman,82
train_landmark_files/2044/1448403058.parquet,2044,1448403058,shower,197
train_landmark_files/25571/1083422856.parquet,25571,1083422856,yellow,243
train_landmark_files/36257/3009748315.parquet,36257,3009748315,tiger,219
train_landmark_files/36257/1065035939.parquet,36257,1065035939,where,237
train_landmark_files/55372/1993472301.parquet,55372,1993472301,dog,58
train_landmark_files/26734/3296194091.parquet,26734,3296194091,owie,164
train_landmark_files/29302/1965553855.parquet,29302,1965553855,up,230
train_landmark_files/4718/880702045.parquet,4718,880702045,elephant,69
train_landmark_files/18796/2585487499.parquet,18796,2585487499,food,87
train_landmark_files/28656/98708421.parquet,28656,98708421,cowboy,51
train_landmark_files/32319/858472001.parquet,32319,858472001,police,174
train_landmark_files/49445/3198384788.parquet,49445,3198384788,haveto,109
train_landmark_files/30680/2098215814.parquet,30680,2098215814,pajamas,166
train_landmark_files/22343/1100557817.parquet,22343,1100557817,weus,236
train_landmark_files/61333/3245286435.parquet,61333,3245286435,sleepy,200
train_landmark_files/30680/299006138.parquet,30680,299006138,weus,236
train_landmark_files/62590/3831980015.parquet,62590,3831980015,outside,163
train_landmark_files/36257/2948624506.parquet,36257,2948624506,hello,113
train_landmark_files/32319/2758979416.parquet,32319,2758979416,yellow,243
train_landmark_files/16069/3205824708.parquet,16069,3205824708,mitten,144
train_landmark_files/22343/3272180637.parquet,22343,3272180637,yucky,247
train_landmark_files/36257/3811641295.parquet,36257,3811641295,home,118
train_landmark_files/26734/2569567350.parquet,26734,2569567350,tongue,222
train_landmark_files/37055/2264538612.parquet,37055,2264538612,into,124
train_landmark_files/18796/532970481.parquet,18796,532970481,uncle,228
train_landmark_files/25571/1196649008.parquet,25571,1196649008,who,239
train_landmark_files/29302/228348633.parquet,29302,228348633,icecream,122
train_landmark_files/32319/4201767916.parquet,32319,4201767916,pencil,168
train_landmark_files/2044/819923593.parquet,2044,819923593,there,216
train_landmark_files/25571/947855687.parquet,25571,947855687,alligator,4
train_landmark_files/37055/1538909036.parquet,37055,1538909036,ride,187
train_landmark_files/55372/4088802531.parquet,55372,4088802531,bug,32
train_landmark_files/4718/3001861607.parquet,4718,3001861607,lips,134
train_landmark_files/29302/2749341639.parquet,29302,2749341639,quiet,181
train_landmark_files/37779/1566842431.parquet,37779,1566842431,uncle,228
train_landmark_files/26734/2080757588.parquet,26734,2080757588,backyard,12
train_landmark_files/27610/354916147.parquet,27610,354916147,yucky,247
train_landmark_files/32319/3439127663.parquet,32319,3439127663,bedroom,18
train_landmark_files/22343/212383355.parquet,22343,212383355,toothbrush,224
train_landmark_files/34503/2854204085.parquet,34503,2854204085,ear,68
train_landmark_files/27610/709214445.parquet,27610,709214445,stay,205
train_landmark_files/28656/1787928691.parquet,28656,1787928691,wake,233
train_landmark_files/25571/3190910371.parquet,25571,3190910371,stay,205
train_landmark_files/22343/3888743617.parquet,22343,3888743617,down,61
train_landmark_files/28656/2256968963.parquet,28656,2256968963,napkin,151
train_landmark_files/37779/3488483213.parquet,37779,3488483213,no,153
train_landmark_files/49445/2761459898.parquet,49445,2761459898,table,211
train_landmark_files/18796/1001682966.parquet,18796,1001682966,see,193
train_landmark_files/28656/1358862578.parquet,28656,1358862578,brother,30
train_landmark_files/53618/3628962869.parquet,53618,3628962869,alligator,4
train_landmark_files/29302/1469887718.parquet,29302,1469887718,glasswindow,96
train_landmark_files/29302/3023924610.parquet,29302,3023924610,thirsty,218
train_landmark_files/61333/1201103320.parquet,61333,1201103320,quiet,181
train_landmark_files/26734/2966740383.parquet,26734,2966740383,man,140
train_landmark_files/61333/2241276088.parquet,61333,2241276088,read,184
train_landmark_files/37055/1998948069.parquet,37055,1998948069,pajamas,166
train_landmark_files/25571/2531696179.parquet,25571,2531696179,cereal,39
train_landmark_files/16069/3646984446.parquet,16069,3646984446,mitten,144
train_landmark_files/34503/37359458.parquet,34503,37359458,lamp,130
train_landmark_files/22343/1875482943.parquet,22343,1875482943,flower,86
train_landmark_files/2044/991409529.parquet,2044,991409529,radio,182
train_landmark_files/36257/3346122169.parquet,36257,3346122169,icecream,122
train_landmark_files/25571/1453161800.parquet,25571,1453161800,hide,116
train_landmark_files/22343/589811122.parquet,22343,589811122,alligator,4
train_landmark_files/22343/2950023780.parquet,22343,2950023780,grass,101
train_landmark_files/22343/3525366922.parquet,22343,3525366922,stuck,209
train_landmark_files/36257/509759915.parquet,36257,509759915,feet,77
train_landmark_files/34503/1324511836.parquet,34503,1324511836,awake,11
train_landmark_files/49445/3988380881.parquet,49445,3988380881,outside,163
train_landmark_files/37055/3488641541.parquet,37055,3488641541,vacuum,231
train_landmark_files/26734/2353401704.parquet,26734,2353401704,orange,162
train_landmark_files/37779/171090073.parquet,37779,171090073,face,73
train_landmark_files/25571/3537945178.parquet,25571,3537945178,helicopter,112
train_landmark_files/61333/2497500867.parquet,61333,2497500867,pencil,168
train_landmark_files/49445/625047638.parquet,49445,625047638,uncle,228
train_landmark_files/34503/2209879047.parquet,34503,2209879047,for,88
train_landmark_files/37055/1810011570.parquet,37055,1810011570,shoe,196
train_landmark_files/18796/2242628966.parquet,18796,2242628966,drop,64
train_landmark_files/18796/3768062607.parquet,18796,3768062607,lion,133
train_landmark_files/55372/2431342714.parquet,55372,2431342714,high,117
train_landmark_files/29302/2712099675.parquet,29302,2712099675,animal,5
train_landmark_files/30680/4136521172.parquet,30680,4136521172,gum,103
train_landmark_files/18796/2281805813.parquet,18796,2281805813,owl,165
train_landmark_files/49445/1273740009.parquet,49445,1273740009,lamp,130
train_landmark_files/53618/1364831723.parquet,53618,1364831723,blow,25
train_landmark_files/29302/2459715956.parquet,29302,2459715956,happy,105
train_landmark_files/16069/2129008318.parquet,16069,2129008318,like,132
train_landmark_files/61333/2127776077.parquet,61333,2127776077,closet,47
train_landmark_files/2044/1812015639.parquet,2044,1812015639,shoe,196
train_landmark_files/22343/2702131544.parquet,22343,2702131544,minemy,143
train_landmark_files/22343/2417884733.parquet,22343,2417884733,closet,47
train_landmark_files/26734/594725367.parquet,26734,594725367,moon,146
train_landmark_files/2044/2997347879.parquet,2044,2997347879,radio,182
train_landmark_files/26734/3452229115.parquet,26734,3452229115,owie,164
train_landmark_files/53618/3528050825.parquet,53618,3528050825,cowboy,51
train_landmark_files/36257/1847903687.parquet,36257,1847903687,frog,90
train_landmark_files/62590/2428354687.parquet,62590,2428354687,open,161
train_landmark_files/30680/1692060866.parquet,30680,1692060866,girl,94
train_landmark_files/25571/3890380959.parquet,25571,3890380959,hello,113
train_landmark_files/53618/4208042119.parquet,53618,4208042119,shoe,196
train_landmark_files/22343/1082888275.parquet,22343,1082888275,grass,101
train_landmark_files/49445/3254683227.parquet,49445,3254683227,for,88
train_landmark_files/4718/636545681.parquet,4718,636545681,donkey,60
train_landmark_files/30680/3748569616.parquet,30680,3748569616,finish,81
train_landmark_files/2044/2110345596.parquet,2044,2110345596,hen,114
train_landmark_files/62590/2846970867.parquet,62590,2846970867,sleepy,200
train_landmark_files/34503/3468995547.parquet,34503,3468995547,tomorrow,221
train_landmark_files/62590/1140751816.parquet,62590,1140751816,fall,74
train_landmark_files/2044/2696022542.parquet,2044,2696022542,like,132
train_landmark_files/61333/1953753947.parquet,61333,1953753947,aunt,10
train_landmark_files/37779/138203641.parquet,37779,138203641,uncle,228
train_landmark_files/18796/3114753138.parquet,18796,3114753138,nose,155
train_landmark_files/25571/2850202341.parquet,25571,2850202341,child,42
train_landmark_files/61333/3833968518.parquet,61333,3833968518,awake,11
train_landmark_files/49445/4133221536.parquet,49445,4133221536,water,234
train_landmark_files/36257/4148134016.parquet,36257,4148134016,refrigerator,186
train_landmark_files/26734/1551585407.parquet,26734,1551585407,lion,133
train_landmark_files/37779/3095669894.parquet,37779,3095669894,like,132
train_landmark_files/37779/2851225879.parquet,37779,2851225879,pizza,172
train_landmark_files/49445/2678035630.parquet,49445,2678035630,face,73
train_landmark_files/22343/2359592215.parquet,22343,2359592215,wake,233
train_landmark_files/55372/2246749082.parquet,55372,2246749082,brown,31
train_landmark_files/29302/2735931221.parquet,29302,2735931221,night,152
train_landmark_files/29302/2686285773.parquet,29302,2686285773,cat,38
train_landmark_files/55372/2953943611.parquet,55372,2953943611,happy,105
train_landmark_files/27610/970647768.parquet,27610,970647768,puppy,179
train_landmark_files/29302/3578625569.parquet,29302,3578625569,if,123
train_landmark_files/16069/2608272113.parquet,16069,2608272113,giraffe,93
train_landmark_files/32319/1645966691.parquet,32319,1645966691,bed,17
train_landmark_files/36257/3087227850.parquet,36257,3087227850,TV,0
train_landmark_files/26734/3738046110.parquet,26734,3738046110,drink,63
train_landmark_files/25571/180248674.parquet,25571,180248674,happy,105
train_landmark_files/49445/3360809277.parquet,49445,3360809277,brother,30
train_landmark_files/53618/3626620414.parquet,53618,3626620414,yellow,243
train_landmark_files/34503/471592806.parquet,34503,471592806,jeans,126
train_landmark_files/28656/4062856366.parquet,28656,4062856366,lion,133
train_landmark_files/22343/3776838997.parquet,22343,3776838997,lion,133
train_landmark_files/18796/980130029.parquet,18796,980130029,better,22
train_landmark_files/32319/1813084506.parquet,32319,1813084506,bug,32
train_landmark_files/37055/474733116.parquet,37055,474733116,stairs,204
train_landmark_files/36257/3790673597.parquet,36257,3790673597,high,117
train_landmark_files/53618/1627139338.parquet,53618,1627139338,say,191
train_landmark_files/49445/1603631219.parquet,49445,1603631219,thankyou,214
train_landmark_files/62590/544313802.parquet,62590,544313802,quiet,181
train_landmark_files/37779/1730874326.parquet,37779,1730874326,can,35
train_landmark_files/18796/3533063608.parquet,18796,3533063608,backyard,12
train_landmark_files/26734/2906509727.parquet,26734,2906509727,hide,116
train_landmark_files/55372/3726062852.parquet,55372,3726062852,refrigerator,186
train_landmark_files/30680/550035527.parquet,30680,550035527,chair,40
train_landmark_files/37779/3498512019.parquet,37779,3498512019,cowboy,51
train_landmark_files/34503/3810431725.parquet,34503,3810431725,puppy,179
train_landmark_files/32319/2469535433.parquet,32319,2469535433,wait,232
train_landmark_files/16069/585125884.parquet,16069,585125884,table,211
train_landmark_files/53618/3404537234.parquet,53618,3404537234,not,156
train_landmark_files/2044/1234174228.parquet,2044,1234174228,yellow,243
train_landmark_files/37779/1889601837.parquet,37779,1889601837,backyard,12
train_landmark_files/61333/3906680818.parquet,61333,3906680818,please,173
train_landmark_files/4718/2238746963.parquet,4718,2238746963,many,141
train_landmark_files/34503/1391737048.parquet,34503,1391737048,pencil,168
